customer_id,age,monthly_income,tenure_months,monthly_spend,transactions_per_month,support_tickets,satisfaction_score,city,segment,channel,premium_member,annual_spend,churn_next_month_confirmed,churn
C001411,33,17549538.0,19.0,979613.0,7,3,4.0,Jakarta,Silver,App,0,11755352.0,0,0
C001412,65,7426889.0,37.5,671248.0,10,3,3.0,Jakarta,Basic,Web,0,8054972.0,0,0
C001413,19,12060933.0,10.9,1377029.0,4,1,3.0,Surabaya,Silver,App,1,16524347.0,0,0
C001414,53,5290040.0,44.7,532227.0,4,2,2.0,Surabaya,Basic,Branch,0,6386724.0,0,0
C001415,54,7306593.0,53.4,1156485.0,6,1,3.0,Surabaya,Gold,App,0,13877825.0,0,0
C001416,28,,1.8,647215.0,2,1,3.0,Bandung,Basic,App,0,7766586.0,0,0
C001417,65,15787851.0,65.6,1663015.0,5,0,3.0,Makassar,Basic,App,0,19956178.0,0,0
C001418,50,9494538.0,36.0,920472.0,6,3,,Jakarta,Basic,App,0,11045667.0,1,1
C001419,50,9789604.0,17.3,1188079.0,3,4,2.0,Makassar,Basic,App,0,14256950.0,1,1
C001420,38,16885290.0,7.3,2317283.0,4,1,5.0,Surabaya,Basic,App,0,27807397.0,0,0
C001421,35,15111095.0,48.6,1807681.0,7,2,4.0,Jakarta,Basic,Web,0,21692178.0,0,0
C001422,35,12187123.0,9.4,1690491.0,4,2,3.0,Jakarta,Basic,App,0,20285889.0,0,0
C001423,43,3660104.0,36.0,501069.0,4,1,3.0,Surabaya,Basic,App,0,6012825.0,0,0
C001424,55,,9.8,494247.0,4,2,5.0,Jakarta,Basic,App,0,5930960.0,0,0
C001425,40,,25.7,941644.0,7,1,5.0,Surabaya,Gold,App,1,11299724.0,0,0
C001426,27,11936311.0,47.2,1872644.0,3,1,3.0,Bandung,Gold,Branch,0,22471733.0,0,0
C001427,48,52723410.0,17.5,669075.0,1,1,,Surabaya,Basic,App,0,8028899.0,0,0
C001428,49,3723484.0,65.3,466063.0,2,3,3.0,Surabaya,Basic,Web,0,5592760.0,0,0
C001429,46,,38.1,891628.0,1,1,3.0,Surabaya,Basic,App,0,10699531.0,1,1
C001430,47,3517251.0,10.9,469441.0,3,1,3.0,Surabaya,Gold,App,1,5633290.0,0,0
C001431,35,,7.9,1368903.0,3,1,3.0,Surabaya,Silver,Branch,0,16426832.0,0,0
C001432,27,3218729.0,13.6,586209.0,4,3,3.0,Surabaya,Silver,Web,0,7034508.0,0,0
C001433,28,10700566.0,24.8,1127986.0,5,3,3.0,Surabaya,Silver,Web,0,13535828.0,0,0
C001434,18,9848518.0,69.3,926911.0,2,0,5.0,Jakarta,Silver,App,0,11122931.0,1,1
C001435,41,22846849.0,77.7,1623471.0,2,1,3.0,Jakarta,Basic,Web,0,19481654.0,0,0
C001436,37,12753068.0,17.0,1434861.0,2,2,4.0,Surabaya,Basic,Branch,0,17218327.0,0,0
C001437,33,6339746.0,16.6,702802.0,2,1,2.0,Surabaya,Silver,App,0,8433627.0,0,0
C001438,18,12545727.0,42.5,1488683.0,6,2,3.0,Jakarta,Basic,App,0,17864195.0,0,0
C001439,23,3708867.0,42.2,459446.0,0,1,4.0,Surabaya,Basic,Branch,0,5513351.0,1,1
C001440,51,4711855.0,58.7,615021.0,2,1,4.0,Surabaya,Silver,App,0,7380247.0,0,0
C001441,30,9608710.0,59.7,1285034.0,7,1,3.0,,Silver,App,0,15420404.0,0,0
C001442,42,,12.9,761646.0,6,3,3.0,Surabaya,Basic,App,0,9139746.0,0,0
C001443,21,7838152.0,6.5,1166640.0,3,1,5.0,Surabaya,Basic,App,0,13999675.0,0,0
C001444,55,,38.5,814075.0,4,3,2.0,Makassar,Basic,App,0,9768901.0,0,0
C001445,36,8458403.0,29.9,604029.0,4,2,4.0,Jakarta,Basic,App,0,7248343.0,0,0
C001446,41,4422418.0,3.5,489070.0,2,2,4.0,Makassar,Basic,App,0,5868845.0,0,0
C001447,66,10102450.0,6.3,1047080.0,3,3,3.0,,Silver,App,0,12564962.0,0,0
C001448,56,8085494.0,37.3,950808.0,6,1,5.0,Surabaya,Basic,App,0,11409691.0,0,0
C001449,34,17281608.0,23.2,1604076.0,7,2,5.0,Jakarta,Silver,Web,0,19248911.0,1,1
C001450,31,,37.8,1055019.0,5,2,4.0,Bandung,Basic,Web,0,12660225.0,0,0
C001451,34,5241921.0,10.3,445698.0,5,3,4.0,Makassar,Basic,App,0,5348381.0,0,0
C001452,44,6984227.0,39.7,566838.0,3,1,2.0,jakarta,Basic,App,0,6802055.0,0,0
C001453,37,3819469.0,32.6,557330.0,4,3,2.0,Surabaya,Silver,Web,0,6687963.0,0,0
C001454,33,10002320.0,41.7,1092780.0,6,2,3.0,Jakarta,Gold,Web,1,13113365.0,0,0
C001455,56,11065799.0,17.9,1483323.0,5,0,3.0,Surabaya,Basic,Branch,0,17799873.0,1,1
C001456,37,31109068.0,15.0,2587421.0,6,4,3.0,Surabaya,Silver,Branch,0,31049058.0,0,0
C001457,66,5682730.0,7.3,565599.0,1,2,1.0,Surabaya,Basic,App,0,6787189.0,0,0
C001458,39,6904370.0,20.3,1412794.0,5,2,4.0,Surabaya,Basic,App,0,16953523.0,0,0
C001459,59,5828586.0,51.9,1207492.0,3,0,3.0,Surabaya,Basic,App,0,14489909.0,0,0
C001460,42,8989921.0,61.4,2346051.0,3,1,3.0,Makassar,Basic,App,0,28152613.0,0,0
C001461,50,9868732.0,9.5,2017021.0,6,3,5.0,,Gold,Web,1,24204249.0,0,0
C001462,29,7768564.0,24.8,778340.0,3,3,3.0,Jakarta,Silver,App,0,9340083.0,0,0
C001463,28,14540252.0,69.9,1769210.0,4,1,2.0,Bandung,Gold,Branch,0,21230518.0,0,0
C001464,44,5697929.0,76.0,918872.0,4,1,4.0,surabaya,Silver,Web,0,11026459.0,1,1
C001465,50,13760983.0,19.7,1124685.0,4,3,3.0,Jakarta,Silver,Branch,1,13496215.0,0,0
C001466,38,10757631.0,55.0,1076059.0,3,3,3.0,Jakarta,Basic,Web,0,12912710.0,0,0
C001467,23,7947243.0,49.0,855046.0,4,2,5.0,Surabaya,Basic,App,0,10260548.0,0,0
C001468,22,6727653.0,46.3,1144009.0,5,1,4.0,Surabaya,Basic,App,0,13728106.0,0,0
C001469,21,30389854.0,5.4,3093815.0,0,1,4.0,Jakarta,Basic,Web,0,37125783.0,0,0
C001470,18,5104318.0,16.2,607144.0,4,1,4.0,Bandung,Basic,App,0,7285730.0,0,0
C001471,39,9424426.0,22.8,446128.0,6,0,5.0,Surabaya,Basic,Branch,0,5353541.0,0,0
C001472,52,5295308.0,22.4,932593.0,5,5,2.0,Jakarta,Silver,App,0,11191111.0,1,1
C001473,38,21360276.0,24.6,1618127.0,6,2,2.0,Jakarta,Basic,Web,1,19417522.0,1,1
C001474,18,13029239.0,81.3,1404849.0,5,1,4.0,Makassar,Basic,App,0,16858185.0,0,0
C001475,36,5508813.0,20.2,789054.0,7,2,3.0,Bandung,Basic,Web,0,9468646.0,0,0
C001476,36,10605458.0,33.6,835686.0,4,4,3.0,Surabaya,Basic,Web,0,10028231.0,1,1
C001477,63,9218148.0,32.8,1056930.0,3,3,2.0,Jakarta,Basic,App,0,12683166.0,1,1
C001478,21,,24.8,1008178.0,7,1,4.0,Makassar,Basic,Branch,0,12098131.0,1,1
C001479,33,12139103.0,10.1,1436909.0,5,3,1.0,Surabaya,Gold,Web,1,17242911.0,0,0
C001480,58,9910150.0,27.3,849511.0,2,1,3.0,,Silver,App,1,10194137.0,0,0
C001481,43,9007665.0,3.5,1345889.0,5,2,2.0,Jakarta,Gold,Branch,1,16150669.0,1,1
C001482,45,7817663.0,36.0,557406.0,2,1,4.0,Surabaya,Basic,Web,0,6688875.0,0,0
C001483,39,10140340.0,2.8,1140349.0,4,2,3.0,Jakarta,Silver,App,1,13684186.0,1,1
C001484,42,9075739.0,33.8,643030.0,3,0,2.0,Surabaya,Silver,App,1,7716365.0,0,0
C001485,47,8264282.0,15.5,992956.0,10,2,3.0,Surabaya,Gold,Branch,0,11915472.0,0,0
C001486,28,5623098.0,11.3,653640.0,4,2,4.0,Bandung,Basic,Web,0,7843682.0,0,0
C001487,49,20307961.0,42.9,1523008.0,4,0,4.0,Jakarta,Silver,App,0,18276098.0,0,0
C001488,22,,18.5,444790.0,4,2,2.0,Makassar,Basic,App,0,5337479.0,0,0
C001489,42,10121293.0,26.3,1570464.0,4,4,3.0,Surabaya,Basic,App,0,18845562.0,0,0
C001490,40,6708056.0,5.6,568534.0,8,1,5.0,Bandung,Basic,App,0,6822404.0,1,1
C001491,31,21056147.0,64.4,1020638.0,2,0,4.0,Surabaya,Basic,App,0,12247658.0,0,0
C001492,38,4867236.0,28.2,718248.0,3,1,1.0,Bandung,Gold,App,1,8618972.0,0,0
C001493,31,5339045.0,28.1,807000.0,3,4,3.0,Bandung,Gold,App,0,9684004.0,1,1
C001494,25,4692857.0,36.5,900257.0,2,0,3.0,Bandung,Silver,Web,0,10803086.0,0,0
C001495,34,9557702.0,1.5,1156487.0,3,1,2.0,Jakarta,Basic,Web,0,13877845.0,0,0
C001496,25,3759416.0,68.6,946476.0,5,0,2.0,Surabaya,Basic,Web,1,11357713.0,1,1
C001497,42,6148763.0,19.7,1476463.0,3,1,4.0,Makassar,Basic,App,0,17717555.0,0,0
C001498,24,2448903.0,66.0,288113.0,4,0,4.0,Surabaya,Silver,App,0,3457356.0,0,0
C001499,47,9130982.0,19.1,1212081.0,7,5,2.0,Surabaya,Basic,Web,0,14544968.0,0,0
C001500,24,6075859.0,15.9,659507.0,4,1,3.0,Surabaya,Silver,Web,1,7914082.0,0,0
C001501,31,3528985.0,34.8,310998.0,3,0,5.0,Jakarta,Basic,App,1,3731975.0,0,0
C001502,31,14534523.0,91.8,1535507.0,6,1,2.0,Bandung,Basic,Web,0,18426081.0,0,0
C001503,54,3897069.0,54.9,657685.0,3,3,2.0,Bandung,Basic,App,0,7892220.0,1,1
C001504,42,12400795.0,37.5,1286605.0,2,1,3.0,Jakarta,Basic,App,0,15439255.0,0,0
C001505,35,5440490.0,34.5,788091.0,4,2,2.0,Jakarta,Gold,Web,0,9457091.0,1,1
C001506,44,19303874.0,27.1,1702221.0,1,2,2.0,Makassar,Silver,App,0,20426657.0,0,0
C001507,18,12081729.0,64.1,1498464.0,1,3,4.0,Jakarta,Silver,App,1,17981568.0,0,0
C001508,37,4595213.0,43.6,723272.0,2,2,2.0,Surabaya,Basic,Branch,0,8679263.0,1,1
C001509,62,4830965.0,7.2,1270228.0,3,0,4.0,Makassar,Silver,App,0,15242738.0,0,0
C001510,40,,11.4,1042750.0,3,2,4.0,Makassar,Basic,Web,0,12513002.0,0,0
C001511,39,6924969.0,38.4,740187.0,6,4,2.0,Jakarta,Basic,App,0,8882247.0,0,0
C001512,45,7288539.0,9.7,971737.0,6,2,2.0,Jakarta,Silver,Branch,0,11660846.0,1,1
C001513,49,,28.0,1106268.0,6,1,3.0,Makassar,Basic,App,0,13275211.0,0,0
C001514,18,5299766.0,46.1,714836.0,1,2,1.0,Bandung,Silver,Branch,0,8578036.0,1,1
C001515,18,8411948.0,35.0,1401459.0,3,1,3.0,Surabaya,Silver,App,1,16817511.0,0,0
C001516,41,13524283.0,8.4,1359507.0,5,0,4.0,Makassar,Basic,Web,0,16314085.0,0,0
C001517,29,12484104.0,12.0,1296137.0,2,0,4.0,Jakarta,Basic,Web,0,15553645.0,0,0
C001518,54,7327648.0,35.8,784115.0,6,1,3.0,Jakarta,Basic,App,0,9409380.0,0,0
C001519,34,6824665.0,85.5,962368.0,6,3,2.0,Surabaya,Silver,Web,0,11548411.0,0,0
C001520,18,3074349.0,23.9,678436.0,3,2,,Surabaya,Basic,App,0,8141236.0,0,0
C001521,23,4475002.0,47.2,1378591.0,5,1,3.0,Surabaya,Silver,App,0,16543095.0,0,0
C001522,18,9530900.0,35.2,1002153.0,7,0,,Surabaya,Silver,App,0,12025832.0,0,0
C001523,35,7415752.0,15.4,884786.0,5,1,4.0,Surabaya,Basic,Web,0,10617435.0,0,0
C001524,36,8336566.0,47.5,1233878.0,10,1,3.0,Jakarta,Basic,App,0,14806540.0,1,1
C001525,33,14168639.0,5.4,1737615.0,6,0,4.0,Surabaya,Basic,Web,0,20851386.0,1,1
C001526,51,4163741.0,45.3,671373.0,2,1,3.0,Surabaya,Basic,Web,0,8056480.0,0,0
C001527,52,7025472.0,36.7,1074487.0,7,1,2.0,Surabaya,Gold,App,0,12893848.0,0,0
C001528,36,8874949.0,16.6,1282830.0,6,3,2.0,Bandung,Silver,App,1,15393958.0,0,0
C001529,18,5431165.0,10.5,746442.0,5,1,4.0,Bandung,Silver,Web,0,8957302.0,0,0
C001530,45,17579860.0,17.8,2589793.0,8,3,2.0,Surabaya,Basic,App,1,31077514.0,1,1
C001531,45,13186114.0,14.4,1040210.0,3,5,2.0,Surabaya,Basic,App,0,12482520.0,1,1
C001532,42,9384082.0,21.1,1566514.0,8,2,3.0,Surabaya,Basic,App,0,18798167.0,0,0
C001533,50,21461680.0,19.3,2769440.0,5,2,2.0,Jakarta,Gold,App,0,33233276.0,0,0
C001534,24,3508011.0,16.6,386707.0,6,2,2.0,Bandung,Silver,Web,0,4640481.0,0,0
C001535,62,7966076.0,5.2,1223011.0,5,2,2.0,Bandung,Basic,App,0,14676128.0,1,1
C001536,26,9785746.0,9.2,901928.0,4,3,1.0,,Gold,Branch,0,10823139.0,0,0
C001537,47,4837685.0,52.6,1132081.0,7,2,4.0,Bandung,Basic,Web,0,13584972.0,0,0
C001538,18,9438854.0,17.0,1100943.0,4,2,3.0,Surabaya,Silver,Branch,0,13211312.0,0,0
C001539,27,4352808.0,21.4,461262.0,4,1,3.0,Surabaya,Gold,Web,0,5535140.0,0,0
C001540,56,11696014.0,18.5,1843622.0,2,3,2.0,Surabaya,Silver,App,0,22123466.0,0,0
C001541,35,14314180.0,65.0,1904536.0,5,1,4.0,Surabaya,Gold,App,0,22854437.0,0,0
C001542,48,9292661.0,14.1,1019054.0,5,0,4.0,Surabaya,Silver,App,0,12228647.0,1,1
C001543,41,2887534.0,13.3,999539.0,3,2,3.0,Surabaya,Basic,Web,0,11994469.0,0,0
C001544,37,28204020.0,37.3,804142.0,2,1,4.0,Surabaya,Silver,Web,0,9649708.0,0,0
C001545,54,10913844.0,29.6,1471879.0,6,3,3.0,Surabaya,Silver,App,0,17662549.0,0,0
C001546,35,8093820.0,38.0,1448045.0,6,3,3.0,Bandung,Basic,Web,0,17376542.0,0,0
C001547,18,,36.4,592777.0,4,3,2.0,Jakarta,Gold,App,0,7113323.0,1,1
C001548,28,15847286.0,48.4,995772.0,1,4,1.0,Surabaya,Silver,Web,0,11949259.0,1,1
C001549,45,,8.1,705166.0,8,2,2.0,Surabaya,Basic,App,1,8461988.0,1,1
C001550,43,5098521.0,34.9,475906.0,3,1,5.0,Jakarta,Basic,App,0,5710878.0,0,0
C001551,19,13827607.0,13.4,1093197.0,5,2,2.0,Makassar,Basic,App,0,13118367.0,0,0
C001552,29,5511267.0,3.7,813841.0,6,3,3.0,Surabaya,Basic,Branch,0,9766097.0,0,0
C001553,31,5478289.0,36.2,571081.0,7,1,4.0,Bandung,Silver,Web,0,6852973.0,0,0
C001554,34,9742868.0,34.8,784234.0,5,0,4.0,Makassar,Silver,App,0,9410812.0,0,0
C001555,21,21306511.0,25.5,1543098.0,7,1,3.0,Bandung,Basic,App,0,18517175.0,0,0
C001556,30,19539039.0,48.9,2035310.0,5,1,3.0,Jakarta,Basic,App,0,24423715.0,0,0
C001557,29,9750152.0,13.5,1177016.0,6,2,4.0,Surabaya,Basic,App,0,14124190.0,0,0
C001558,47,10316594.0,40.3,1030775.0,3,3,2.0,Surabaya,Gold,Web,0,12369297.0,0,0
C001559,48,12363715.0,22.9,1100281.0,3,1,3.0,Jakarta,Gold,App,0,13203369.0,0,0
C001560,36,4007231.0,24.2,595696.0,3,1,1.0,Makassar,Basic,App,0,7148356.0,0,0
C001561,33,11401251.0,4.3,783732.0,4,0,2.0,Jakarta,Basic,App,0,9404789.0,1,1
C001562,40,5342540.0,49.3,488599.0,3,1,2.0,Surabaya,Gold,Web,0,5863185.0,0,0
C001563,28,9531523.0,33.8,1035373.0,0,2,4.0,Surabaya,Basic,App,0,12424470.0,0,0
C001564,24,7059218.0,39.3,751926.0,3,2,3.0,Surabaya,Silver,App,0,9023111.0,0,0
C001565,27,10539247.0,11.9,758457.0,4,1,4.0,Makassar,Basic,App,0,9101480.0,0,0
C001566,30,8536904.0,31.2,764271.0,5,3,3.0,Surabaya,Basic,Web,1,9171252.0,0,0
C001567,24,1500000.0,22.8,781845.0,3,1,4.0,Surabaya,Silver,Branch,0,9382145.0,0,0
C001568,40,8827148.0,35.1,635373.0,7,1,,,Basic,App,0,7624479.0,0,0
C001569,47,11388746.0,30.2,1413319.0,9,0,4.0,Surabaya,Silver,App,1,16959829.0,0,0
C001570,19,10223634.0,73.2,1167378.0,2,0,4.0,Surabaya,Gold,Web,1,14008541.0,0,0
C001571,38,45366720.0,59.1,937557.0,2,2,5.0,Surabaya,Basic,App,0,11250683.0,0,0
C001572,35,19739673.0,20.9,1581104.0,12,0,3.0,Jakarta,Basic,App,0,18973246.0,0,0
C001573,42,9494349.0,36.2,951928.0,4,0,,Surabaya,Silver,App,0,11423138.0,0,0
C001574,38,10177321.0,19.6,1203242.0,2,1,3.0,Surabaya,Silver,App,0,14438908.0,0,0
C001575,21,14209519.0,48.1,1773912.0,4,1,3.0,Jakarta,Basic,Web,0,21286938.0,0,0
C001576,23,9765616.0,23.6,1003316.0,1,4,3.0,Jakarta,Basic,App,0,12039792.0,0,0
C001577,38,4881887.0,17.6,800567.0,0,0,5.0,Jakarta,Basic,App,0,9606801.0,0,0
C001578,50,2092493.0,30.9,379961.0,1,1,4.0,Jakarta,Basic,App,0,4559528.0,1,1
C001579,18,6153525.0,56.2,800052.0,3,1,3.0,Jakarta,Silver,App,0,9600628.0,0,0
C001580,42,12157686.0,50.5,1367249.0,7,3,3.0,Bandung,Gold,Branch,1,16406983.0,0,0
C001581,52,6587926.0,18.4,626077.0,8,2,3.0,Surabaya,Silver,App,0,7512920.0,0,0
C001582,36,,69.1,1281372.0,5,0,5.0,Surabaya,Silver,Branch,0,15376461.0,0,0
C001583,45,8681914.0,12.5,1472787.0,3,2,4.0,Jakarta,Silver,Branch,0,17673441.0,0,0
C001584,30,16246506.0,15.9,1998222.0,5,1,3.0,Surabaya,Basic,App,0,23978658.0,0,0
C001585,37,6801018.0,46.7,1445161.0,2,2,4.0,Surabaya,Basic,Branch,0,17341928.0,0,0
C001586,19,10346308.0,3.7,973702.0,5,1,4.0,Surabaya,Basic,App,0,11684421.0,0,0
C001587,18,10566391.0,26.3,577285.0,5,2,4.0,Bandung,Basic,App,0,6927424.0,0,0
C001588,49,18271136.0,20.9,987604.0,6,1,4.0,Bandung,Gold,Web,0,11851249.0,1,1
C001589,26,3129243.0,71.7,531916.0,3,0,5.0,Surabaya,Silver,App,0,6382991.0,0,0
C001590,33,6217183.0,10.7,552153.0,2,2,3.0,Surabaya,Basic,Web,0,6625841.0,0,0
C001591,21,12757577.0,11.7,1439296.0,4,4,2.0,Surabaya,Basic,Branch,0,17271549.0,1,1
C001592,21,18721725.0,78.0,1280418.0,4,1,3.0,Surabaya,Basic,Branch,0,15365016.0,0,0
C001593,36,9129226.0,21.0,810155.0,5,1,3.0,Surabaya,Basic,App,0,9721856.0,0,0
C001594,29,6810423.0,54.8,780820.0,1,2,3.0,Surabaya,Silver,Web,0,9369840.0,1,1
C001595,43,12132122.0,18.5,1402378.0,5,1,3.0,Jakarta,Gold,Web,0,16828535.0,0,0
C001596,43,12900009.0,15.4,1162462.0,5,3,3.0,Makassar,Basic,App,0,13949545.0,0,0
C001597,42,6564180.0,56.5,628228.0,7,0,3.0,Surabaya,Silver,App,0,7538730.0,1,1
C001598,41,9593738.0,90.1,872867.0,4,1,3.0,Surabaya,Silver,Web,1,10474404.0,0,0
C001599,57,15313450.0,59.3,1614693.0,3,1,2.0,Jakarta,Basic,App,0,19376315.0,0,0
C001600,25,22628134.0,17.6,2277740.0,5,1,4.0,Surabaya,Basic,Web,0,27332878.0,0,0
C001601,37,12035664.0,25.5,1044190.0,5,0,4.0,Surabaya,Basic,App,0,12530278.0,0,0
C001602,52,,12.2,732409.0,4,2,3.0,Surabaya,Silver,Web,0,8788910.0,0,0
C001603,53,7765573.0,14.0,781223.0,4,2,4.0,Jakarta,Silver,App,0,9374676.0,0,0
C001604,21,10870032.0,13.4,1036617.0,6,1,3.0,Surabaya,Silver,App,0,12439398.0,0,0
C001605,34,7506892.0,18.9,944499.0,2,0,3.0,Surabaya,Silver,Web,0,11333986.0,0,0
C001606,54,8879487.0,28.5,897658.0,7,0,4.0,Jakarta,Basic,App,0,10771898.0,0,0
C001607,44,4470989.0,26.3,615004.0,2,1,5.0,Surabaya,Basic,Web,1,7380046.0,0,0
C001608,40,16327046.0,42.4,1820266.0,6,0,4.0,Bandung,Basic,App,0,21843190.0,0,0
C001609,35,4273102.0,29.6,468335.0,1,0,3.0,Surabaya,Silver,App,0,5620020.0,0,0
C001610,33,,39.7,826208.0,6,3,3.0,Surabaya,Basic,Branch,0,9914499.0,1,1
C001611,41,8441144.0,44.0,1140178.0,9,5,3.0,Surabaya,Gold,App,1,13682137.0,0,0
C001612,35,23914485.0,17.9,2523189.0,3,3,3.0,Bandung,Basic,App,0,30278271.0,1,1
C001613,37,6340552.0,23.2,1045359.0,2,1,4.0,Surabaya,Basic,App,0,12544307.0,0,0
C001614,39,,120.0,700481.0,5,1,4.0,,Silver,App,0,8405768.0,0,0
C001615,30,5909092.0,16.7,739311.0,7,1,4.0,Surabaya,Silver,Branch,0,8871734.0,1,1
C001616,44,19922206.0,41.2,1455666.0,5,2,5.0,Makassar,Silver,App,0,17467993.0,0,0
C001617,73,1703442.0,8.7,221675.0,0,2,2.0,Makassar,Basic,App,0,2660099.0,0,0
C001618,18,,44.8,422858.0,3,1,5.0,Jakarta,Basic,App,0,5074296.0,0,0
C001619,42,35932793.0,14.6,2687485.0,3,0,4.0,Surabaya,Silver,App,0,32249818.0,0,0
C001620,29,11072081.0,26.9,960032.0,5,2,5.0,Surabaya,Basic,Web,0,11520386.0,1,1
C001621,45,,7.4,601384.0,4,0,3.0,Surabaya,Basic,App,0,7216602.0,0,0
C001622,39,7817671.0,25.0,841642.0,3,0,4.0,Surabaya,Basic,App,0,10099707.0,0,0
C001623,47,,25.4,921295.0,2,2,3.0,Makassar,Silver,App,0,11055540.0,0,0
C001624,52,12740813.0,22.6,1090166.0,5,0,4.0,Jakarta,Basic,App,0,13081995.0,0,0
C001625,40,22002754.0,35.3,2193119.0,2,3,3.0,Surabaya,Basic,Branch,1,26317424.0,0,0
C001626,52,9906043.0,53.4,1191510.0,6,1,4.0,Bandung,Gold,Web,0,14298125.0,0,0
C001627,18,5945044.0,11.7,598883.0,0,2,4.0,Surabaya,Basic,App,1,7186592.0,1,1
C001628,57,12333732.0,23.0,1465695.0,3,0,4.0,Jakarta,Basic,App,0,17588337.0,1,1
C001629,43,5448839.0,7.9,4954768.0,5,1,,Surabaya,Basic,Web,0,59457216.0,0,0
C001630,51,4531740.0,4.7,904860.0,3,0,4.0,Surabaya,Basic,App,0,10858318.0,0,0
C001631,23,3038888.0,29.3,433658.0,3,0,3.0,Surabaya,Silver,App,0,5203891.0,0,0
C001632,28,3382520.0,10.9,402809.0,4,0,3.0,Surabaya,Basic,Branch,0,4833714.0,0,0
C001633,40,4886111.0,26.1,510392.0,2,0,2.0,Makassar,Basic,Web,1,6124709.0,1,1
C001634,38,4185630.0,30.1,375041.0,2,0,4.0,Makassar,Basic,App,0,4500490.0,0,0
C001635,41,9504084.0,5.7,799721.0,1,3,,Surabaya,Basic,App,0,9596655.0,0,0
C001636,51,4136171.0,33.4,729400.0,4,3,3.0,Bandung,Basic,Web,0,8752802.0,0,0
C001637,18,1500000.0,51.8,314416.0,2,0,3.0,Surabaya,Basic,Web,0,3772994.0,0,0
C001638,50,4505460.0,38.7,756868.0,8,1,3.0,Surabaya,Basic,App,1,9082413.0,0,0
C001639,38,6171357.0,11.9,1392273.0,4,0,4.0,Surabaya,Silver,App,0,16707276.0,0,0
C001640,36,5734178.0,24.9,1006197.0,2,1,3.0,Surabaya,Basic,Branch,1,12074370.0,0,0
C001641,20,18452136.0,26.9,1728609.0,5,0,3.0,Surabaya,Basic,App,0,20743307.0,1,1
C001642,44,5708710.0,23.3,565728.0,4,2,4.0,Jakarta,Basic,Web,0,6788736.0,0,0
C001643,18,12987008.0,8.3,726164.0,1,2,4.0,Jakarta,Basic,Branch,0,8713969.0,0,0
C001644,46,7916911.0,13.6,1340808.0,4,0,4.0,Surabaya,Basic,App,0,16089697.0,0,0
C001645,20,7816008.0,21.8,566140.0,6,1,3.0,Surabaya,Basic,Branch,0,6793675.0,1,1
C001646,39,5053001.0,29.8,917033.0,6,2,3.0,Jakarta,Basic,App,1,11004391.0,0,0
C001647,37,7745493.0,16.7,1077600.0,5,1,3.0,Makassar,Basic,Web,0,12931198.0,0,0
C001648,52,5252156.0,4.2,558275.0,3,2,3.0,Surabaya,Basic,App,0,6699297.0,0,0
C001649,36,8784202.0,17.5,1218143.0,8,3,1.0,Surabaya,Basic,App,0,14617718.0,0,0
C001650,30,7025204.0,73.1,976367.0,6,0,3.0,Makassar,Basic,Web,0,11716398.0,0,0
C001651,32,4758327.0,33.6,1052914.0,2,0,,Jakarta,Basic,Web,0,12634967.0,0,0
C001652,53,13804345.0,29.2,1004128.0,3,2,3.0,Bandung,Gold,App,0,12049532.0,0,0
C001653,44,10116865.0,13.4,769611.0,0,0,5.0,Surabaya,Silver,App,0,9235335.0,0,0
C001654,33,6252660.0,18.1,555228.0,1,0,5.0,Makassar,Silver,App,0,6662741.0,0,0
C001655,35,8666480.0,3.8,785323.0,3,1,3.0,Bandung,Basic,Branch,0,9423879.0,0,0
C001656,19,7639553.0,12.7,1174182.0,4,2,3.0,Surabaya,Silver,Web,0,14090184.0,0,0
C001657,43,4964271.0,32.4,782513.0,3,1,4.0,Surabaya,Silver,App,0,9390153.0,0,0
C001658,18,8316275.0,29.4,661546.0,2,2,4.0,Jakarta,Basic,App,0,7938558.0,0,0
C001659,47,5685307.0,15.4,625937.0,4,1,4.0,,Silver,Branch,1,7511249.0,0,0
C001660,40,4757527.0,23.3,589917.0,4,1,3.0,Surabaya,Silver,Web,0,7079006.0,0,0
C001661,67,3276971.0,26.3,794359.0,7,1,3.0,Surabaya,Basic,Web,0,9532302.0,1,1
C001662,25,,16.1,681695.0,7,3,3.0,Surabaya,Basic,Web,0,8180344.0,0,0
C001663,37,10927422.0,34.9,1264877.0,0,4,3.0,Bandung,Basic,App,0,15178522.0,1,1
C001664,60,5459618.0,29.0,677097.0,2,2,2.0,Surabaya,Basic,App,0,8125159.0,1,1
C001665,52,32003054.0,18.6,2347064.0,10,0,4.0,Surabaya,Silver,App,0,28164768.0,0,0
C001666,30,13021068.0,8.8,1382123.0,5,5,2.0,Jakarta,Silver,App,0,16585482.0,0,0
C001667,41,16392487.0,17.6,1579983.0,8,0,,Jakarta,Basic,Web,0,18959791.0,0,0
C001668,38,12389201.0,16.7,761142.0,6,1,4.0,Surabaya,Basic,Web,0,9133704.0,0,0
C001669,41,22165062.0,15.4,1897469.0,2,0,2.0,,Silver,Branch,0,22769628.0,0,0
C001670,30,,5.9,753619.0,2,4,3.0,Surabaya,Basic,App,0,9043425.0,1,1
C001671,37,1956263.0,60.9,429237.0,4,3,2.0,Bandung,Silver,Web,0,5150838.0,0,0
C001672,19,6259326.0,59.0,552836.0,3,2,2.0,Surabaya,Silver,Branch,0,6634030.0,1,1
